Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,MA_50,MA_100,MA_200,Signal_5_20_short,Signal_10_50_medium,Signal_20_100_long,Signal_50_200_vlong,Combined_Signal,Buy,Signal_combined,Return,Position,Trade,StratRetGross,StratRetNet,Equity,BH_Equity
2000-01-03,23.60597819443464,23.80335320142882,22.77700569488239,23.01385498046875,12019200,,,,,,,,,,,NANANANA,,0,0.0,0.0,1,0.0,-0.001,0.999,1.0
2000-01-04,22.429489307063506,22.608131262121283,21.972960472106937,22.508886337280273,11723400,,,,,,,,,,,NANANANA,,0,-0.02194194078380307,0.0,0,-0.0,-0.0,0.999,0.9780580592161969
2000-01-05,22.31038298018293,23.044800127458956,21.91340167158888,22.369930267333984,8714550,,,,,,,,,,,NANANANA,,0,-0.006173387162035748,0.0,0,-0.0,-0.0,0.999,0.9720201281497061
2000-01-06,22.270697375920815,23.163907163725124,22.151602737546902,22.687528610229492,8369250,,,,,,,,,,,NANANANA,,0,0.014197556232854458,0.0,0,0.0,0.0,0.999,0.9858204385785779
2000-01-07,23.064651547706553,23.34253830270669,22.548573809113147,23.10434913635254,6571950,22.736909866333008,,,,,,,,,,NANANANA,,0,0.01837223142652511,0.0,0,0.0,0.0,0.999,1.0039321598211421
2000-01-10,23.10435214797995,23.30284375156128,22.70737075805664,22.70737075805664,4723500,22.675613021850587,,,,,,,,,,NANANANA,,0,-0.017181976257071407,0.0,0,-0.0,-0.0,0.999,0.9866826212873848
2000-01-11,22.23099888542408,22.369941413178804,21.675223322685515,22.171451568603516,8405550,22.608126068115233,,,,,,,,,,NANANANA,,0,-0.023601111514109596,0.0,0,-0.0,-0.0,0.999,0.9633958147133472
2000-01-12,22.131750443044048,22.508884026303654,22.072203130805143,22.310392379760746,7271850,22.596218490600585,,,,,,,,,,NANANANA,,0,0.0062666537969926495,0.0,0,0.0,0.0,0.999,0.9694330827536275
2000-01-13,22.58827603471834,23.024955016052665,22.409634137652656,22.64782333374023,6918900,22.588277435302736,,,,,,,,,,NANANANA,,0,0.015124384557467119,0.0,0,0.0,0.0,0.999,0.9840951614999242
2000-01-14,23.48148529482964,24.05710857410721,23.124201504125075,23.46163558959961,9731850,22.65973472595215,22.698322296142575,,,,,,,,,NANANANA,,0,0.03593335411827314,0.0,0,0.0,0.0,0.999,1.0194570014241802
2000-01-18,23.48148524002456,23.660127134959893,22.310387161733352,22.54857635498047,5296650,22.627975845336913,22.65179443359375,,,,,,,,,NANANANA,,0,-0.038917117740243756,0.0,0,-0.0,-0.0,0.999,0.9797826732686395
2000-01-19,22.945569097135476,23.938023875964426,22.945569097135476,23.54104232788086,15734700,22.90189399719238,22.755010032653807,,,,,,,,,NANANANA,,0,0.044014573571123705,0.0,0,0.0,0.0,0.999,1.0229073898249343
2000-01-20,23.938014105301868,24.13650570694634,23.10435192253016,23.521183013916016,7770300,23.14405212402344,22.87013530731201,,,,,,,,,NANANANA,,0,-0.00084360385102078,0.0,0,-0.0,-0.0,0.999,1.0220444612116404
2000-01-21,23.46163688404701,23.501334479457977,23.06465547821909,23.16390037536621,5160600,23.247267532348634,22.917772483825683,,,,,,,,,NANANANA,,0,-0.015189824352730197,0.0,0,-0.0,-0.0,0.999,1.0065197853651549
2000-01-24,23.620425268612912,23.679972560733145,22.9257074662899,23.183746337890625,6459150,23.191689682006835,22.925712203979497,,,,,,,,,NANANANA,,0,0.0008567625573765447,0.0,0,0.0,0.0,0.999,1.0073821338305144
2000-01-25,23.183743697629883,24.057103276851787,23.183743697629883,23.699819564819336,7579950,23.421938323974608,23.02495708465576,,,,,,,,,NANANANA,,0,0.02226013084370493,0.0,0,0.0,0.0,0.999,1.0298065919391923
2000-01-26,23.93802061497612,25.089269310000187,23.81892598505086,24.910627365112305,8386650,23.695855331420898,23.29887466430664,,,,,,,,,NANANANA,,0,0.05108932567952218,0.0,0,0.0,0.0,0.999,1.0824187163016925
2000-01-27,25.22821875873637,25.883239403132865,24.95033181837555,25.62520217895508,8165850,24.11665916442871,23.630355644226075,,,,,,,,,NANANANA,,0,0.028685540647745755,0.0,0,0.0,0.0,0.999,1.1134684823860455
2000-01-28,25.267908185972203,25.267908185972203,24.33499915337103,24.354848861694336,7500000,24.354848861694336,23.801058197021483,,,,,,,,,NANANANA,,0,-0.0495743724630604,0.0,0,-0.0,-0.0,0.999,1.058268981114361
2000-01-31,24.39455612041356,25.883239403132865,24.39455612041356,25.62520217895508,7160250,24.843140029907225,24.017414855957032,23.357868576049803,,,,1.0,,,,1NANANA,,1,0.05216018068823969,0.0,0,0.0,0.0,0.999,1.1134684823860455
2000-02-01,26.18096998603408,26.835990478474383,25.82368608106664,26.597801208496097,9651000,25.42273635864258,24.42233734130859,23.53706588745117,,,,1.0,,,,1NANANA,,1,0.03795478461979784,1.0,1,0.03795478461979784,0.03695478461979784,1.0359178298351779,1.155729938815941
2000-02-02,26.359603522462113,26.736737018597083,25.8435275413611,26.161113739013672,7126200,25.67283363342285,24.68434448242187,23.719677257537843,,,,1.0,,,,1NANANA,,1,-0.016418179309609093,1.0,0,-0.016418179309609093,-0.016418179309609093,1.0189099451549228,1.1367549574469773
2000-02-03,26.518396102424823,26.955075056296465,25.486242378544222,26.41914939880371,9200250,25.831623077392575,24.974141120910645,23.922138214111328,,,,1.0,,,,1NANANA,,1,0.009863328540376193,1.0,0,0.009863328540376193,0.009863328540376193,1.0289597886970425,1.1479671450621782
2000-02-04,26.200818578037648,26.458857548567963,25.90308200328722,25.962629318237305,5115150,26.153179168701172,25.25401401519775,24.08589324951172,,,,1.0,,,,1NANANA,,1,-0.01727989321969159,1.0,0,-0.01727989321969159,-0.01727989321969159,1.0111794734210011,1.1281303953757895
2000-02-07,26.101572036743164,26.478703796496355,25.962627704747938,26.101572036743164,4684200,26.24845314025879,25.545796585083007,24.23575439453125,,,,1.0,,,,1NANANA,,1,0.005351642809469315,1.0,0,0.005351642809469315,0.005351642809469315,1.0165909447790176,1.1341677462943462
2000-02-08,26.69705057303504,27.352071129853265,26.67720085950597,27.01463508605957,6318600,26.331819915771483,25.877278137207032,24.4511176109314,,,,1.0,,,,1NANANA,,1,0.03498115163451021,1.0,0,0.03498115163451021,0.03498115163451021,1.0521524667686024,1.1738422402064395
2000-02-09,26.974920661201303,27.43144924986825,26.18095623908409,26.319900512695312,9818550,26.36357727050781,26.018205451965333,24.658540058135987,,,,1.0,,,,1NANANA,,1,-0.02571697049214494,1.0,0,-0.02571697049214494,-0.02571697049214494,1.0250942928274767,1.1436545739526172
2000-02-10,26.399316787719727,26.59780667533878,25.843541104457746,26.399316787719727,6880500,26.359610748291015,26.0956169128418,24.862986278533935,,,,1.0,,,,1NANANA,,1,0.003017347082528321,1.0,0,0.003017347082528321,0.003017347082528321,1.0281873581012562,1.1471053767447532
2000-02-11,26.43901024358776,26.99478583943987,26.04202871354482,26.24051856994629,7052550,26.415188598632813,26.28418388366699,25.042621040344237,,,,1.0,,,,1NANANA,,1,-0.0060152396764793226,1.0,0,-0.0060152396764793226,-0.0060152396764793226,1.022002564709951,1.1402052629694555
2000-02-14,26.121409969098934,26.498543402293652,25.109106063842773,25.109106063842773,5904750,26.216695404052736,26.23257427215576,25.124994564056397,,,,1.0,,,,1NANANA,,1,-0.043117002550374206,1.0,0,-0.043117002550374206,-0.043117002550374206,0.9779368775208631,1.0910430297380513
2000-02-15,25.426703117289353,26.20081820048552,25.287758778661388,25.74428939819336,8965500,25.962626266479493,26.14722309112549,25.28478021621704,,,,1.0,,,,1NANANA,,1,0.025296931429400926,1.0,0,0.025296931429400926,0.025296931429400926,1.0026756796537908,1.1186430704478607
2000-02-16,25.72445232463333,26.1015861048926,25.089281268043603,25.24807357788086,4829700,25.7482608795166,26.05591907501221,25.37013177871704,,,,1.0,,,,1NANANA,,1,-0.01927479188247949,1.0,0,-0.01927479188247949,-0.01927479188247949,0.9833493146028403,1.0970814580742003
2000-02-17,25.60533947921826,25.88322627867261,24.712129962501344,24.890771865844727,5716200,25.446551895141603,25.903081321716307,25.438611221313476,,,,1.0,,,,1NANANA,,1,-0.014151642537557962,1.0,0,-0.014151642537557962,-0.014151642537557962,0.9694333066130282,1.0815559534449513
2000-02-18,24.791540385882954,24.95033266904015,23.679988952061393,23.73953628540039,8121300,24.946355438232423,25.680772018432616,25.467393016815187,,,,0.0,,,,0NANANA,,0,-0.046251501827633934,1.0,0,-0.046251501827633934,-0.046251501827633934,0.9245955602604465,1.0315323662875038
2000-02-22,24.13650405373892,25.04956136083793,23.858615467022513,24.533485412597656,7068600,24.8312313079834,25.523963356018065,25.534879970550534,,,,0.0,,,,0NANANA,,0,0.0334441716827274,0.0,1,0.0,-0.001,0.9236709647001861,1.066031111841913
2000-02-23,24.57320022583008,25.14882568943661,24.31516297948004,24.57320022583008,4452900,24.597013473510746,25.279819869995116,25.578549003601076,,,,0.0,,,,0NANANA,,0,0.0016188002872201679,0.0,0,0.0,0.0,0.9236709647001861,1.0677568033119484
